Bdl;Km;+m;Kmti;+mti;spm;UNE;spår;Pl/Str;objnr;Rälmodell;Räl vikt(kg/m);Rällängd(m);Skarvtyp;Inläggn.år räl;Tillv.år räl;Rev.klass räl;Tillverkare räl;Stålsort räl;Sliper typ;Sliperavstånd(mm);Inläggn.år sliper;Tillverkningsår;Tillverkare sliper;Slipermatta;Befästning typ;Klämma;Isolator;Mellanlägg;Ballast typ;Tillverkare;Inl/ren.år ballast;Tjocklek(cm från suk);Besiktningsklass;Bantyp;Stråk;Besiktningsklass bana;Spår Huvud/Sido;Infrastrukturägare;Infrastrukturförvaltare;Underhållsdistrikt;UH.kontraktsområde Bas;UH.entreprenör Bas;Status järnvägsnät;Funktionella system;Anläggningsregion;Rälmodell_Räl vikt(kg/m)_Sliper typ_Befästning typ
527;221;103;222;773;1677;U;2;Ör;29827;UIC;60;L;L;2010;2010;Ny;CO;R260;B2.3;600;2010;2010;ABET;-;P-Fc;FCgrön;FC60E1;FC6025;M1;SKAN;2010;30;b4;2;09;b4;nhsp;TRV;TRV;Öst;237967;nrc;Öppen;FS GGB;Mellan;UIC_60_B2.3_P-Fc
527;222;767;223;288;517;N;1;Ör;13637;E1;60;L;L;2022;2022;Ny;K;R260;B2.5;600;2022;2020;SBET;-;P-FE;FEröd;FE60E1;FE60E1;M1;SV;2022;30;b4;2;09;b4;nhsp;TRV;TRV;Öst;237967;nrc;Öppen;FS GGB;Mellan;E1_60_B2.5_P-FE
527;222;806;223;318;508;U;2;Ör;29825;E1;60;L;L;2022;2022;Ny;K;R260;B2.5;600;2022;2020;SBET;-;P-FE;FEröd;FE60E1;FE60E1;M1;SV;2022;30;b4;2;09;b4;nhsp;TRV;TRV;Öst;237967;nrc;Öppen;FS GGB;Mellan;E1_60_B2.5_P-FE
527;223;343;223;898;555;N;1;Ör;13638;E1;60;L;L;2023;2022;Ny;K2;R260;B2.5;600;2023;2022;SBET;-;P-FE;FEröd;FE60E1;FE60E1;M1;NCC;2023;30;b4;2;09;b4;nhsp;TRV;TRV;Öst;237967;nrc;Öppen;FS GGB;Mellan;E1_60_B2.5_P-FE
527;223;347;223;352;5;U;2;Ör;13673;E1;60;?;L;2022;2022;Ny;K2;R260;B;600;2022;0;SBET;-;P-Ec;?;?;?;M1;SV;2022;30;b4;2;09;b4;nhsp;TRV;TRV;Öst;237967;nrc;Öppen;FS GGB;Mellan;E1_60_B_P-Ec
527;223;407;223;460;53;U;2;Ör;13672;UIC;60;L;L;0;1996;Ny;?;R260;B2.5;650;1995;0;SBET;-;P-Ec;eGR/BR;GRÖN;e10;M1;?;0;30;b4;2;09;b4;nhsp;TRV;TRV;Öst;237967;nrc;Öppen;FS GGB;Mellan;UIC_60_B2.5_P-Ec
527;223;514;223;524;10;U;3;Ör;27451;UIC;60;L;L;0;0;?;?;?;?;0;0;0;?;-;?;?;?;?;?;?;0;0;b4;2;09;b4;nhsp;TRV;TRV;Öst;237967;nrc;Öppen;FS GGB;Mellan;UIC_60_?_?
527;223;578;223;842;264;U;3;Ör;13627;UIC;60;L;L;0;1996;Ny;DO;?;B2.5;650;0;0;?;-;P-Ec;?;?;?;M1;?;0;30;b4;2;09;b4;nhsp;TRV;TRV;Öst;237967;nrc;Öppen;FS GGB;Mellan;UIC_60_B2.5_P-Ec
527;223;896;224;537;645;U;3;Ör;13628;UIC;60;L;L;0;1998;Ny;?;?;B2.5;650;1997;0;SBET;-;P-Ec;eGR/BR;GRÖN;e10;M1;?;0;30;b4;2;09;b4;nhsp;TRV;TRV;Öst;237967;nrc;Öppen;FS GGB;Mellan;UIC_60_B2.5_P-Ec
527;223;931;224;156;230;N;1a;Ör;13639;UIC;60;L;L;0;1998;Ny;?;R260;B2.5;650;0;0;?;-;P-Ec;?;?;?;M;?;0;30;b4;2;09;b4;nhsp;TRV;TRV;Öst;237967;nrc;Öppen;FS GGB;Mellan;UIC_60_B2.5_P-Ec
527;224;189;224;364;176;N;1b;Ör;13640;UIC;60;L;L;0;1998;Ny;?;R260;B2.5;650;0;0;?;-;P-Ec;?;?;?;M;?;0;30;b4;2;09;b4;nhsp;TRV;TRV;Öst;237967;nrc;Öppen;FS GGB;Mellan;UIC_60_B2.5_P-Ec
527;224;398;224;454;56;N;1;Ör;13641;UIC;60;L;L;0;1998;Ny;?;R260;B2.5;650;0;0;?;-;P-Ec;?;?;?;M;?;0;30;b4;2;09;b4;nhsp;TRV;TRV;Öst;237967;nrc;Öppen;FS GGB;Mellan;UIC_60_B2.5_P-Ec
527;224;508;224;670;162;N;1;Ör;13649;UIC;60;L;L;0;1993;Ny;?;R260;B2.5;650;0;0;?;-;P-Ec;?;?;?;M1;?;0;30;b4;2;09;b4;nhsp;TRV;TRV;Öst;237967;nrc;Öppen;FS GGB;Mellan;UIC_60_B2.5_P-Ec
527;224;592;224;734;143;U;3;Ör;13629;UIC;60;L;L;0;1992;Ny;?;?;B2.5;650;1997;0;SBET;-;P-Ec;eGR/BR;GRÖN;e10;M1;?;0;30;b4;2;09;b4;nhsp;TRV;TRV;Öst;237967;nrc;Öppen;FS GGB;Mellan;UIC_60_B2.5_P-Ec
527;224;725;225;144;406;N;1;Ör;9916;E1;60;L;L;2022;2022;Ny;K2;R260;B2.5;600;2022;2020;SBET;-;P-FE;FEröd;FE60E1;FE60E1;M1;SKAN;2022;30;b4;2;09;b4;nhsp;TRV;TRV;Öst;237967;nrc;Öppen;FS GGB;Mellan;E1_60_B2.5_P-FE
527;224;788;224;870;82;U;3;Ör;13630;UIC;60;L;L;0;1992;Ny;?;?;B2.5;650;1997;0;SBET;-;P-Ec;eGR/BR;GRÖN;e10;M1;?;0;30;b4;2;09;b4;nhsp;TRV;TRV;Öst;237967;nrc;Öppen;FS GGB;Mellan;UIC_60_B2.5_P-Ec
527;224;903;225;34;117;U;3;Ör;13631;UIC;60;L;L;0;1992;Ny;?;?;B2.5;650;0;0;?;-;P-Ec;?;?;?;M1;?;0;30;b4;2;09;b4;nhsp;TRV;TRV;Öst;237967;nrc;Öppen;FS GGB;Mellan;UIC_60_B2.5_P-Ec
527;225;67;225;80;13;U;3;Ör;13632;UIC;60;L;L;0;1992;Ny;?;?;B2.5;650;0;0;?;-;P-Ec;?;?;?;M1;?;0;30;b4;2;09;b4;nhsp;TRV;TRV;Öst;237967;nrc;Öppen;FS GGB;Mellan;UIC_60_B2.5_P-Ec
527;225;135;226;375;1239;U;3;Ör;10164;E1;60;L;L;2023;2022;Ny;K2;R260;B2.5;600;2023;2022;SBET;-;P-FE;FEröd;FE60E1;FE60E1;M1;NCC;2023;30;b4;2;09;b4;nhsp;TRV;TRV;Öst;237967;nrc;Öppen;FS GGB;Mellan;E1_60_B2.5_P-FE
527;225;198;225;358;159;N;1;Ör;9869;E1;60;L;L;2022;2022;Ny;K2;R260;B2.5;600;2022;2020;SBET;-;P-FE;FEröd;FE60E1;FE60E1;M1;SKAN;2022;30;b4;2;09;b4;nhsp;TRV;TRV;Öst;237967;nrc;Öppen;FS GGB;Mellan;E1_60_B2.5_P-FE
527;225;391;226;292;901;N;1;Ör;10165;E1;60;L;L;2023;2022;Ny;K2;R260;B2.5;600;2023;2022;SBET;-;P-FE;FEröd;FE60E1;FE60E1;M1;NCC;2023;30;b4;2;09;b4;nhsp;TRV;TRV;Öst;237967;nrc;Öppen;FS GGB;Mellan;E1_60_B2.5_P-FE
527;226;357;226;677;320;N;1;Ör;11526;E1;60;L;L;2023;2022;Ny;K2;R260;B2.5;600;2023;2022;SBET;-;P-FE;FEröd;FE60E1;FE60E1;M1;NCC;2023;30;b4;2;09;b4;nhsp;TRV;TRV;Öst;237967;nrc;Öppen;FS GGB;Mellan;E1_60_B2.5_P-FE
527;226;440;226;677;237;U;3;Ör;11525;E1;60;L;L;2023;2022;Ny;K2;R260;B2.5;600;2023;2022;SBET;-;P-FE;FEröd;FE60E1;FE60E1;M1;NCC;2023;30;b4;2;09;b4;nhsp;TRV;TRV;Öst;237967;nrc;Öppen;FS GGB;Mellan;E1_60_B2.5_P-FE
552;0;488;8;50;7562;E;;Gdö-Hova;10580;E3;50;30;S;2014;2014;Ny;DO;R260;T;760;1961;0;?;-;R-und;-;-;-;G;?;1961;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;E3_50_T_R-und
552;8;50;8;555;505;E;1;Hova;10581;E3;50;40;S;2023;2022;Ny;?;R260;T;760;1961;0;?;-;R-und;-;-;-;G;?;1961;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;E3_50_T_R-und
552;8;584;9;13;430;E;1;Hova;1620;E3;50;40;S;2023;2022;Ny;?;R260;T;760;1961;0;?;-;R-und;-;-;-;G;?;1961;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;E3_50_T_R-und
552;9;42;9;240;198;E;1;Hova;1621;SJ;43;28;T;1961;1930;Ny;DOMN;?;T;760;1961;0;?;-;R-und;-;-;-;G;?;1961;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;SJ_43_T_R-und
552;9;240;20;422;11184;E;;Hova-Lyd;12144;E3;50;30;S;2014;2014;Ny;DO;R260;T;760;1961;0;?;-;R-und;-;-;-;G;?;1961;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;E3_50_T_R-und
552;20;422;20;617;195;E;1;Lyd;2763;E3;50;30;S;2014;2014;Ny;DO;R260;T;760;1961;0;?;-;R-und;-;-;-;G;?;1961;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;E3_50_T_R-und
552;20;646;21;33;376;E;1;Lyd;1617;E3;50;30;S;2014;2014;Ny;DO;R260;T;760;1961;0;?;-;R-und;-;-;-;G;?;1961;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;E3_50_T_R-und
552;21;62;21;148;87;E;1;Lyd;1618;SJ;43;28;T;1961;1930;Ny;DOMN;?;T;760;1961;0;?;-;R-und;-;-;-;G;?;1961;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;SJ_43_T_R-und
552;21;177;21;430;253;E;1;Lyd;1619;E3;50;30;S;2014;2014;Ny;DO;R260;T;760;1961;0;?;-;R-und;-;-;-;G;?;1961;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;E3_50_T_R-und
552;21;430;30;392;8961;E;;Lyd-Hsr;10602;SJ;43;19;T;1961;1940;Ny;K;?;T;760;1961;0;?;-;R-und;-;-;-;G;?;1961;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;SJ_43_T_R-und
552;30;392;30;807;415;E;;Hsr;12166;E3;50;40;S;2024;2024;Ny;?;R260;T;760;1961;0;?;-;R-und;-;-;-;G;?;1961;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;E3_50_T_R-und
552;30;836;31;35;200;E;;Hsr;10610;E3;50;40;S;2024;2024;Ny;?;R260;T;760;1961;0;?;-;R-und;-;-;-;G;?;1961;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;E3_50_T_R-und
552;31;35;38;215;7180;E;;Hsr-Mst;12167;E3;50;40;S;2024;2024;Ny;?;R260;T;760;1961;0;?;-;R-und;-;-;-;G;?;1961;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;E3_50_T_R-und
552;38;215;38;505;290;E;6;Mst;2811;SJ;43;19;T;1961;1940;Ny;DOMN;?;T;760;1961;0;?;-;R-und;-;-;-;G;?;1961;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;SJ_43_T_R-und
552;38;544;38;783;240;E;6;Mst;1612;?;50;26;T;0;0;?;?;?;T;760;1961;0;?;-;R-und;-;-;-;G;?;1961;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;?_50_T_R-und
552;38;812;39;143;330;E;6;Mst;1613;BV;50;L;L;2018;2018;Ny;?;R260;T;600;2018;2018;?;-;Hey;HB;-;G;M1;SKAN;2018;30;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;BV_50_T_Hey
552;39;172;39;251;79;E;6;Mst;1614;SJ;50;34;O;2000;0;Ny;?;?;T;650;2000;0;?;-;Hey;HB;-;?;M2;?;2000;30;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;SJ_50_T_Hey
552;39;280;40;683;1407;E;6;Mst;5266;E3;50;40;T;2019;2019;Ny;DO;R260;T;760;1962;0;?;-;R-und;-;-;-;G;?;1962;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;E3_50_T_R-und
552;40;712;40;722;10;E;6;Mst;27457;E3;50;10;T;2019;2019;Ny;DO;R260;T;760;1962;0;?;-;R-und;-;-;-;G;?;1962;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;E3_50_T_R-und
552;40;751;41;81;330;E;6;Mst;1615;E3;50;40;T;2019;2019;Ny;DO;R260;T;760;1962;0;?;-;R-und;-;-;-;G;?;1962;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;E3_50_T_R-und
552;41;110;41;238;128;E;6;Mst;27458;E3;50;40;T;2019;2019;Ny;DO;R260;T;650;2014;2014;-;-;R-und;-;-;-;G;?;1962;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;E3_50_T_R-und
552;41;267;41;490;223;E;6;Mst;1616;E3;50;40;T;2019;2019;Ny;DO;R260;T;650;2014;2014;-;-;R-und;-;-;-;G;?;1962;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;E3_50_T_R-und
552;41;490;50;194;8702;E;;Mst-Lnå;23861;SJ;43;28;T;1962;1930;Ny;DOMN;?;T;650;2014;2014;-;-;R-und;-;-;-;G;?;1962;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;SJ_43_T_R-und
552;50;194;50;414;220;E;;Lnå;12165;?;50;19;T;0;0;?;?;?;T;760;1962;0;?;-;R-und;-;-;-;G;?;1962;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;?_50_T_R-und
552;50;443;50;779;336;E;;Lnå;10691;BV;50;30;S;2014;2014;Ny;DO;R260;T;760;1962;0;?;-;R-und;-;-;-;G;?;1962;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;BV_50_T_R-und
552;50;779;63;44;12265;E;;Lnå-Fhm;12146;BV;50;30;S;2013;0;?;?;?;T;760;1962;0;?;-;R-und;-;-;-;G;?;1962;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;BV_50_T_R-und
552;63;44;63;252;208;E;4;Fhm;2765;SJ;50;20;S;2020;2020;Ny;?;R260;T;650;2014;2014;-;-;R-und;-;-;-;G;?;1962;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;SJ_50_T_R-und
552;63;281;63;560;279;E;4;Fhm;1607;SJ;50;20;S;2020;2020;Ny;?;R260;T;650;2014;2014;-;-;R-und;-;-;-;G;?;1954;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;SJ_50_T_R-und
552;63;589;63;855;266;E;4;Fhm;1608;SJ;50;20;S;2020;2020;Ny;?;R260;T;650;2014;2014;-;-;R-und;-;-;-;G;?;1954;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;SJ_50_T_R-und
552;63;884;;;0;E;4;Fhm;28176;;0;;;0;0;;;;T;650;2014;2014;-;-;;;;;?;?;0;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;_0_T_
552;63;913;64;120;196;E;4;Fhm;1611;SJ;50;20;S;2020;2020;Ny;?;R260;T;650;2014;2014;-;-;R-und;-;-;-;G;?;1954;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;SJ_50_T_R-und
552;64;120;91;967;27846;E;;Fhm-Lkp;12158;BV;50;30;T;2016;2015;Ny;DO;R260;T;650;2014;2014;-;-;R-und;-;-;-;G;?;1954;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;BV_50_T_R-und
552;91;967;92;213;248;E;2;Lkp;2772;SJ;50;30;S;2015;0;OR;DOMN;?;T;750;1954;0;?;-;R-und;-;-;-;G;?;1954;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;SJ_50_T_R-und
552;92;242;92;843;601;E;2;Lkp;23394;BV;50;30;S;2015;2015;Ny;DO;R260;T;750;0;0;?;-;R-und;-;-;-;G;?;0;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;BV_50_T_R-und
552;92;872;93;168;295;E;2;Lkp;23393;SJ;50;39;S;0;0;Ny;?;?;T;750;0;0;?;-;Hey;HB;-;G;M2;?;0;30;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;SJ_50_T_Hey
552;93;197;94;390;1193;E;2;Lkp;1809;SJ;50;40;S;2013;1984;OR;DOMN;?;T;750;1953;0;?;-;R-und;-;-;-;G;?;1953;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;SJ_50_T_R-und
552;94;390;103;442;9051;E;;Lkp-Lve;10604;BV;50;39;S;2008;0;OR;?;?;T;650;2014;2014;-;-;R-und;-;-;-;G;?;1953;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;BV_50_T_R-und
552;103;442;104;94;652;E;;Lve;12180;BV;50;39;S;2008;0;OR;?;?;T;650;2014;2014;-;-;R-und;-;-;-;G;?;1953;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;BV_50_T_R-und
552;104;123;104;399;276;E;;Lve;10693;BV;50;39;S;2008;0;OR;?;?;T;650;2014;2014;-;-;R-und;-;-;-;G;?;1953;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;BV_50_T_R-und
552;104;399;111;487;7088;E;;Lve-Jps;12181;SJ;50;40;S;2008;1970;OR;DOMN;?;T;650;2014;2014;-;-;R-und;-;-;-;G;?;1953;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;SJ_50_T_R-und
552;111;487;111;774;287;E;3;Jps;2773;SJ;50;40;D;2002;0;Ny;DOMN;R220;T;650;2014;2014;-;-;R-und;-;-;-;G;?;1953;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;SJ_50_T_R-und
552;111;803;112;231;434;E;3;Jps;1807;BV;50;39;S;2008;0;OR;?;?;T;650;2014;2014;-;-;R-und;-;-;-;G;?;1953;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;BV_50_T_R-und
552;112;260;112;464;204;E;3;Jps;1808;BV;50;39;S;2008;0;OR;?;?;T;650;2014;2014;-;-;R-und;-;-;-;G;?;1953;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;BV_50_T_R-und
552;112;464;120;425;7959;E;;Jps-Håp;12189;E3;50;40;S;2008;2008;Ny;DO;R260;T;650;2014;2014;-;-;R-und;-;-;-;G;?;1953;0;b3;4;75;b3;nhsp;TRV;TRV;Väst;1618629;inord;Öppen;FS Övr;Västra;E3_50_T_R-und
563;0;344;6;36;5688;E;;Kms-Sbl;15945;BV;50;40;S;2008;2008;Ny;DO;R260;T;650;2008;0;?;-;Hey;HB;-;Hey;M1;?;0;0;b2;5;64;b2;nhsp;TRV;TRV;Öst;2041227;sr;Öppen;FS Övr;Sydöstra;BV_50_T_Hey
563;6;36;6;37;1;E;;Sbl;16002;BV;50;L;S;2016;2016;Ny;?;R260;T;650;2003;0;?;-;Hey;HB;-;Hey;M;?;0;0;b2;5;64;b2;nhsp;TRV;TRV;Öst;2041227;sr;Öppen;FS Övr;Sydöstra;BV_50_T_Hey
563;6;66;6;67;1;E;;Sbl;18702;BV;50;?;L;2003;2003;Ny;?;R260;T;650;2003;0;?;-;Hey;HB;-;Hey;G;?;1962;0;b2;5;64;b2;nhsp;TRV;TRV;Öst;2041227;sr;Öppen;FS Övr;Sydöstra;BV_50_T_Hey
563;6;67;22;12;15944;E;;Sbl-Fg;16424;BV;50;?;D;2017;0;R?;DOMN;R260;T;650;2017;2017;-;-;Hey;HB;?;Hey;G;?;1962;0;b2;5;64;b2;nhsp;TRV;TRV;Öst;2041227;sr;Öppen;FS Övr;Sydöstra;BV_50_T_Hey
601;1;82;2;10;851;U;85;Gro;31470;BV;50;L;L;2014;2014;Ny;DO;R260;B2.5;0;0;0;?;-;P-Ec;?;?;?;M1;?;0;30;b4;1;23;b4;nhsp;TRV;TRV;Väst;21123242;sr;Öppen;FS Väst;Västra;BV_50_B2.5_P-Ec
601;1;92;1;820;728;N;86;Gro;31471;SJ;50;40;L;1965;1965;Ny;DOMN;R220;B2.5;0;0;0;?;-;P-Ec;?;?;?;M1;?;1965;30;b4;1;23;b4;nhsp;TRV;TRV;Väst;21123242;sr;Öppen;FS Väst;Västra;SJ_50_B2.5_P-Ec
601;1;863;1;873;10;N;86;Gro;20322;UIC;60;L;L;0;0;Ny;?;?;B2.5;0;0;0;?;-;P-Ec;?;?;?;M1;?;0;30;b4;1;23;b4;nhsp;TRV;TRV;Väst;21123242;sr;Öppen;FS Väst;Västra;UIC_60_B2.5_P-Ec
601;1;916;2;157;178;N;86;Gro;3867;BV;50;L;L;2014;2014;Ny;DO;R260;T;650;1974;0;?;-;Hey;HB;-;G;M1;?;1974;30;b4;1;23;b4;nhsp;TRV;TRV;Väst;21123242;sr;Öppen;FS Väst;Västra;BV_50_T_Hey
601;2;53;2;62;9;U;85;Gro;3868;UIC;60;L;L;0;0;Ny;?;?;B2.5;0;0;0;?;-;P-Ec;?;?;?;M1;?;0;30;b4;1;23;b4;nhsp;TRV;TRV;Väst;21123242;sr;Öppen;FS Väst;Västra;UIC_60_B2.5_P-Ec
601;2;117;3;771;1652;U;85;Gro;19459;BV;50;L;L;2014;2014;Ny;DO;R260;T;650;1974;0;?;-;Hey;HB;-;G;M1;?;1974;30;b4;1;23;b4;nhsp;TRV;TRV;Väst;21123242;sr;Öppen;FS Väst;Västra;BV_50_T_Hey
601;2;211;3;768;1558;N;86;Gro;31173;BV;50;L;L;2014;2014;Ny;DO;R260;T;440;1974;0;?;-;Hey;HB;-;G;M1;?;0;30;b4;1;23;b4;nhsp;TRV;TRV;Väst;21123242;sr;Öppen;FS Väst;Västra;BV_50_T_Hey
601;2;724;2;764;40;E2;88;Or;4047;SJ;50;L;L;0;1955;Ny;DOMN;R220;T;650;0;0;?;-;Hey;HB;-;G;M1;?;0;30;b3;1;23;b3;nhsp;TRV;TRV;Väst;21123242;sr;Öppen;FS Väst;Västra;SJ_50_T_Hey
601;2;809;2;988;179;E2;88;Or;31465;UIC;60;L;L;2020;2020;Ny;?;R350LHT;B2.5;650;1996;0;?;-;P-Ec;eGR/BR;GRÖN;e10;M1;?;1996;30;b3;1;23;b3;nhsp;TRV;TRV;Väst;21123242;sr;Öppen;FS Väst;Västra;UIC_60_B2.5_P-Ec
601;2;988;3;12;24;E;88;Gk;28634;UIC;60;L;L;1996;0;Ny;?;?;B2.5;650;1996;0;?;-;P-Ec;eGR/BR;GRÖN;e10;M1;?;1996;30;b3;1;23;b3;nhsp;TRV;TRV;Väst;21123242;sr;Öppen;FS Väst;Västra;UIC_60_B2.5_P-Ec
601;3;46;3;167;121;E;88;Gk;23028;SJ;50;L;L;0;0;Ny;?;?;B;650;1996;0;?;-;P-Ec;?;?;G;M1;?;1996;30;b3;1;23;b3;nhsp;TRV;TRV;Väst;21123242;sr;Öppen;FS Väst;Västra;SJ_50_B_P-Ec
601;3;208;4;136;940;E;88;Gk;4046;UIC;60;L;L;0;0;Ny;?;?;B;600;2016;0;ABET;-;P-Ec;?;?;G;M1;?;1996;30;b3;1;23;b3;nhsp;TRV;TRV;Väst;21123242;sr;Öppen;FS Väst;Västra;UIC_60_B_P-Ec
601;3;768;4;65;301;N;86;Am;19468;E3;50;L;L;2013;2013;Ny;CO;R260;T;650;1967;0;?;-;Hey;HB;-;G;M1;?;0;30;b4;1;23;b4;nhsp;TRV;TRV;Väst;21123242;sr;Öppen;FS Väst;Västra;E3_50_T_Hey
601;3;771;3;978;207;U;85;Am;31172;BV;50;L;L;2014;2014;Ny;DO;R260;T;650;1974;0;?;-;Hey;HB;-;G;M1;?;1974;30;b4;1;23;b4;nhsp;TRV;TRV;Väst;21123242;sr;Öppen;FS Väst;Västra;BV_50_T_Hey
601;4;28;4;700;672;U;85;Am;53;E1;60;L;L;2020;2020;Ny;DO;R260;B;600;2021;2021;ABET;-;P-FE;FEröd;FE60E1;FE60E1;M1;SABE;2020;30;b4;1;23;b4;nhsp;TRV;TRV;Väst;21123242;sr;Öppen;FS Väst;Västra;E1_60_B_P-FE
601;4;119;4;763;644;N;86;Am;55;E1;60;L;L;2020;2020;Ny;DO;R260;B2.5;600;2020;2020;ABET;-;P-FE;FEröd;FE60E1;FE60E1;M1;SABE;2020;30;b4;1;23;b4;nhsp;TRV;TRV;Väst;21123242;sr;Öppen;FS Väst;Västra;E1_60_B2.5_P-FE
601;4;169;4;177;8;E;88;Gk;25025;SJ;50;L;L;0;0;Ny;?;?;B2.5;650;1995;0;?;-;P-Ec;?;?;G5;M1;?;1995;30;b3;1;23;b3;nhsp;TRV;TRV;Väst;21123242;sr;Öppen;FS Väst;Västra;SJ_50_B2.5_P-Ec
601;4;206;4;593;387;E;88;Gk;29590;SJ;50;L;L;0;0;Ny;?;?;B2.5;650;1995;0;?;-;P-Ec;?;?;G5;M1;?;1995;30;b3;1;23;b3;nhsp;TRV;TRV;Väst;21123242;sr;Öppen;FS Väst;Västra;SJ_50_B2.5_P-Ec
601;4;682;7;210;2546;E;bohusban;Gk;10779;BV;50;L;L;0;0;Ny;?;?;B2.5;650;1994;0;?;-;P-Ec;?;?;G5;M1;?;1994;30;b3;1;23;b3;nhsp;TRV;TRV;Väst;21123242;sr;Öppen;FS Väst;Västra;BV_50_B2.5_P-Ec
601;4;682;;;0;E1;88;Gk;28186;;0;;;0;0;;;;;0;0;0;;;;;;;M1;?;0;30;b3;1;23;b3;nhsp;TRV;TRV;Väst;21123242;sr;Öppen;FS Väst;Västra;_0__
601;4;754;5;120;408;U;85;Am;56;E1;60;L;L;2020;2020;Ny;DO;R260;B2.5;600;2020;2020;ABET;-;P-FE;FEröd;FE60E1;FE60E1;M1;SABE;2020;30;b4;1;23;b4;nhsp;TRV;TRV;Väst;21123242;sr;Öppen;FS Väst;Västra;E1_60_B2.5_P-FE
