Bandel;Startläge;Slutläge;Spårnamn;Event Category;Event Type;Start Date;End Date;Reference ID;Day Age;Last Edited By;Last Edited Time;Räl Beskrivning Yttersträng;Max Sidoslitage;Max Sidoslitage Yttersträng;Sträcka;Mätning;Befästningsmodell;Längd sträcka H > 6 mm Innersträng (m);Mätning Spårvidd;Spårklass;Räl Inläggningsår Innersträng;Medel Sidoslitage Cirkulärkurva;Hastighetsklass;Medel Spårvidd Cirkulärkurva;Slipermodell;Längd sträcka H > 6 mm Yttersträng (m);Räl Stålsort Yttersträng;Räl Stålsort Innersträng;Medel Höjdslitage Yttersträng Cirkulärkurva;Medel Höjdslitage Innersträng Cirkulärkurva;Radie;Längd sträcka H > 10 mm Innersträng (m);Medel Sidoslitage Innersträng Cirkulärkurva;Procent mätt Spårvidd;Max H Innersträng;Skriptversion;Räl Beskrivning Innersträng;Max H;Längd Kurva (m);_Skapat_av;Max Höjdslitage Innersträng;Medel H Yttersträng Cirkulärkurva;Procent mätt;Medel Spårvidd - Sidoslitage Cirkulärkurva;_Skapat_datum;Medel Höjdslitage Cirkulärkurva;Rälvikt (kg);Medel H Innersträng Cirkulärkurva;Längd sträcka H > 10 mm Yttersträng (m);Max Sidoslitage Innersträng;Max Spårvidd;Medel H Cirkulärkurva;Max Spårvidd - Max Sidoslitage;Max H Yttersträng;Max Höjdslitage;Plats;Längd Spårvidd max över UH1 gräns;Räl Inläggningsår Yttersträng;Skriptnamn;Max Höjdslitage Yttersträng;Min Spårvidd;Medel Sidoslitage Yttersträng Cirkulärkurva;Mätvagn;Mätdatum;Geometrityp;Räl Stålsort Höger räl;Medel Höjdslitage Vänster räl;BIS objnr;Längd sträcka H > 10 mm Vänster räl (m);Medel H Vänster räl;Medel Sidoslitage Vänster räl;Räl Inläggningsår Vänster räl;Räl Inläggningsår Höger räl;Max H Vänster räl;Max Höjdslitage Höger räl;Längd sträcka H > 10 mm Höger räl (m);Max Höjdslitage Vänster räl;Max Sidoslitage Vänster räl;Max Sidoslitage Höger räl;Medel Höjdslitage Höger räl;Medel H Höger räl;Medel Sidoslitage Höger räl;Max H Höger räl;Räl Beskrivning Vänster räl;Längd sträcka H > 6 mm Höger räl (m);Räl Stålsort Vänster räl;Räl Beskrivning Höger räl;Längd sträcka H > 6 mm Vänster räl (m);Medel Sidoslitage;Medel H;Medel Höjdslitage;Radie (meter);Event ID
113A;1351 + 359,36 m;1351 + 620,62 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140913 00:00;141113 00:00;2363262058;3699;;;83L50DOMN83;3,32;3,32;Linje;RPM_1409131425A_113A_E_1380_798;P-Ec;;SPL_1409131425A_113A_E_1380_801;2;1983;2,18;2,0;10,6;B;6.0;1100;1100;4,73;4,18;-886,0;;0,0;100,0;4,43;2.4;83L50DOMN83;6,58;261;spajan01;4,42;5,82;100;8,42;160514 12:44;4,73;50;4,18;;0,04;13,2;5,82;9,88;6,58;4,93;Håk - Har;;1983;Rail Wear varningslista;4,93;-2,3;2,18;;140913 00:00;;;;50058;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1365 + 695,0 m;1365 + 992,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140913 00:00;141113 00:00;2363262059;3699;;;84L50DOMN83;0,47;0,35;Linje;RPM_1409131425A_113A_E_1380_798;P-Ec;;SPL_1409131425A_113A_E_1380_801;2;1984;0,12;2,0;2,9;B;;1100;1100;4,14;3,61;-1796,0;;0,12;100,0;4,1;2.4;84L50DOMN83;4,68;297;spajan01;3,94;4,18;100;2,78;160514 12:44;4,14;50;3,67;;0,47;5,1;4,18;4,63;4,68;4,68;Har - Fjå;;1984;Rail Wear varningslista;4,68;-2,4;0,09;;140913 00:00;;;;31185;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1348 + 232,23 m;1349 + 60,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140913 00:00;141113 00:00;2363262060;3699;;;83L50DOMN83;9,6;9,6;Linje;RPM_1409131425A_113A_E_1380_798;P-Ec;;SPL_1409131425A_113A_E_1380_801;2;1983;7,7;2,0;15,0;B;657.0;1100;1100;5,31;4,4;-591,0;;0,01;100,0;5,36;2.4;83L50DOMN83;10,2;825;spajan01;5,36;9,16;100;7,3;160514 12:44;5,31;50;4,41;4.0;0,17;20,2;9,16;10,6;10,2;5,76;Håk - Har;475.9999999999997;1983;Rail Wear varningslista;5,76;-0,1;7,7;;140913 00:00;;;;31147;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1325 + 577,0 m;1325 + 921,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140913 00:00;141113 00:00;2363262061;3699;;;82L50DOMN82;3,45;3,45;Linje;RPM_1409131425A_113A_E_1380_798;P-Ec;;SPL_1409131425A_113A_E_1380_801;2;1982;2,93;3,0;7,7;B;;1100;1100;3,94;3,28;-910,0;;0,15;100,0;4,07;2.4;82L50DOMN82;5,87;344;spajan01;3,82;5,4;100;4,77;160514 12:44;3,94;50;3,35;;0,67;10,6;5,4;7,15;5,87;4,28;Stk - Lin;;1982;Rail Wear varningslista;4,28;-0,4;2,93;;140913 00:00;;;;49962;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1375 + 145,0 m;1375 + 510,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140913 00:00;141113 00:00;2363262062;3699;;;85L50DOMN85;3,8;3,8;Linje;RPM_1409131425A_113A_E_1380_798;P-Ec;;SPL_1409131425A_113A_E_1380_801;2;1985;2,39;3,0;7,9;B;;1100;1100;3,78;3,16;-945,0;;0,09;100,0;3,51;2.4;85L50DOMN85;5,65;365;spajan01;3,48;4,98;100;5,51;160514 12:44;3,78;50;3,2;;0,36;13,0;4,98;9,2;5,65;3,99;Ktm - Lab;;1985;Rail Wear varningslista;3,99;-2,4;2,39;;140913 00:00;;;;31204;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1326 + 537,0 m;1326 + 823,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140913 00:00;141113 00:00;2363262063;3699;;;82L50DOMN82;3,66;3,66;Linje;RPM_1409131425A_113A_E_1380_798;P-Ec;;SPL_1409131425A_113A_E_1380_801;2;1982;3,09;2,0;8,3;B;;1100;1100;3,87;3,29;-722,0;;0,16;100,0;3,73;2.4;82L50DOMN82;5,8;286;spajan01;3,57;5,41;100;5,21;160514 12:44;3,87;50;3,38;;0,75;11,5;5,41;7,84;5,8;4,06;Stk - Lin;;1982;Rail Wear varningslista;4,06;0,2;3,09;;140913 00:00;;;;49965;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1344 + 567,43 m;1345 + 18,02 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140913 00:00;141113 00:00;2363262064;3699;;;83L50DOMN82;4,75;4,75;Linje;RPM_1409131425A_113A_E_1380_798;P-Ec;;SPL_1409131425A_113A_E_1380_801;2;1983;3,76;2,0;7,4;B;240.0;1100;1100;4,43;4,62;-987,0;;0,19;100,0;5,19;2.4;83L50DOMN82;7,01;450;spajan01;5,14;6,31;100;3,64;160514 12:44;4,62;50;4,72;;0,43;12,1;6,31;7,35;7,01;5,14;Lin - Håk;;1983;Rail Wear varningslista;4,79;0,2;3,76;;140913 00:00;;;;31118;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1355 + 835,0 m;1356 + 321,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140913 00:00;141113 00:00;2363262065;3699;;;84L50DOMN83;2,83;2,83;Linje;RPM_1409131425A_113A_E_1380_798;P-Ec;;SPL_1409131425A_113A_E_1380_801;2;1984;1,67;2,0;5,8;B;;1100;1100;3,49;3,59;-981,0;;0,0;100,0;4,1;2.4;84L50DOMN83;5,12;487;spajan01;4,1;4,33;100;4,13;160514 12:44;3,59;50;3,6;;0,25;10,6;4,33;7,77;5,12;4,1;Håk - Har;;1984;Rail Wear varningslista;4,1;-2,2;1,67;;140913 00:00;;;;31159;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1331 + 583,42 m;1331 + 956,04 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140913 00:00;141113 00:00;2363262066;3699;;;82L50DOMN82;1,04;1,04;Linje;RPM_1409131425A_113A_E_1380_798;P-Ec;;SPL_1409131425A_113A_E_1380_801;2;1982;0,43;3,0;2,3;B;;1100;1100;3,79;3,41;-1885,0;;0,08;100,0;4,12;2.4;82L50DOMN82;4,49;373;spajan01;4,1;4,01;100;1,87;160514 12:44;3,79;50;3,44;;0,35;6,3;4,01;5,26;4,49;4,15;Stk - Lin;;1982;Rail Wear varningslista;4,15;-1,9;0,43;;140913 00:00;;;;31090;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1328 + 403,4 m;1328 + 826,82 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140913 00:00;141113 00:00;2363262067;3699;;;82L50DOMN82;3,04;3,04;Linje;RPM_1409131425A_113A_E_1380_798;P-Ec;;SPL_1409131425A_113A_E_1380_801;2;1982;2,31;2,0;6,2;B;;1100;1100;3,39;3,45;-975,0;;0,23;100,0;4,23;2.4;82L50DOMN82;5,11;423;spajan01;3,93;4,55;100;3,89;160514 12:44;3,45;50;3,57;;0,95;10,8;4,55;7,76;5,11;3,93;Stk - Lin;;1982;Rail Wear varningslista;3,65;0,7;2,31;;140913 00:00;;;;31084;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1331 + 956,04 m;1332 + 279,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140913 00:00;141113 00:00;2363262068;3699;;;82L50DOMN82;1,42;1,42;Linje;RPM_1409131425A_113A_E_1380_798;P-Ec;;SPL_1409131425A_113A_E_1380_801;2;1982;0,51;3,0;1,2;B;;1100;1100;3,66;3,31;-1915,0;;0,24;100,0;4,22;2.4;82L50DOMN82;4,71;324;spajan01;4,11;3,92;100;0,69;160514 12:44;3,66;50;3,43;;0,6;5,1;3,92;3,68;4,71;4,23;Stk - Lin;;1982;Rail Wear varningslista;4,23;-1,8;0,51;;140913 00:00;;;;31091;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1338 + 141,0 m;1338 + 346,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140913 00:00;141113 00:00;2363262069;3699;;;83L50DOMN82;0,42;0,26;Linje;RPM_1409131425A_113A_E_1380_798;P-Ec;;SPL_1409131425A_113A_E_1380_801;2;1983;0,25;3,0;1,9;B;;1100;1100;3,12;2,94;-1734,0;;0,25;100,0;3,9;2.4;83L50DOMN82;4,43;205;spajan01;3,71;3,18;100;1,65;160514 12:44;3,12;50;3,06;;0,42;6,3;3,18;5,88;4,43;4,42;Lin - Håk;;1983;Rail Wear varningslista;4,42;-1,7;0,11;;140913 00:00;;;;49983;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1330 + 865,87 m;1330 + 907,91 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140913 00:00;141113 00:00;2363262070;3699;;;82L50DOMN82;0,33;0,33;Linje;RPM_1409131425A_113A_E_1380_798;P-Ec;;SPL_1409131425A_113A_E_1380_801;2;1982;0,23;2,0;-1,4;B;;1100;1100;3,39;3,25;-60000,0;;0,08;100,0;3,4;2.4;82L50DOMN82;3,6;42;spajan01;3,33;3,5;100;-1,63;160514 12:44;3,39;50;3,29;;0,14;1,2;3,5;0,87;3,6;3,44;Stk - Lin;;1982;Rail Wear varningslista;3,44;-2,8;0,23;;140913 00:00;;;;31088;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1337 + 820,0 m;1337 + 847,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140913 00:00;141113 00:00;2363262071;3699;;;83L50DOMN82;0,37;0,37;Linje;RPM_1409131425A_113A_E_1380_798;P-Ec;;SPL_1409131425A_113A_E_1380_801;2;1983;0,31;3,0;1,4;B;;1100;1100;3,78;2,85;-99999,0;;0,28;100,0;3,08;2.4;83L50DOMN82;4,11;27;spajan01;2,92;3,94;100;1,09;160514 12:44;3,78;50;2,99;;0,34;3,9;3,94;3,53;4,11;3,95;Lin - Håk;;1983;Rail Wear varningslista;3,95;-1,2;0,31;;140913 00:00;;;;31099;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1327 + 204,0 m;1327 + 409,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140913 00:00;141113 00:00;2363262072;3699;;;82L50DOMN82;2,73;2,73;Linje;RPM_1409131425A_113A_E_1380_798;P-Ec;;SPL_1409131425A_113A_E_1380_801;2;1982;1,57;2,0;4,4;B;;1100;1100;3,67;3,29;-1302,0;;0,13;100,0;4,13;2.4;82L50DOMN82;5,15;205;spajan01;3,79;4,45;100;2,83;160514 12:44;3,67;50;3,36;;0,87;6,9;4,45;4,17;5,15;4,19;Stk - Lin;;1982;Rail Wear varningslista;4,19;0,4;1,57;;140913 00:00;;;;31082;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1364 + 351,0 m;1364 + 872,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140913 00:00;141113 00:00;2363262073;3699;;;84L50DOMN83;1,88;1,88;Linje;RPM_1409131425A_113A_E_1380_798;P-Ec;;SPL_1409131425A_113A_E_1380_801;2;1984;1,11;2,0;10,8;B;;1100;1100;3,81;3,45;-971,0;;0,28;100,0;4,61;2.4;84L50DOMN83;4,9;521;spajan01;4,48;4,37;100;9,69;160514 12:44;3,81;50;3,59;;0,39;15,7;4,37;13,82;4,9;4,59;Har - Fjå;;1984;Rail Wear varningslista;4,59;-1,9;1,11;;140913 00:00;;;;31183;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1335 + 844,16 m;1336 + 520,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140913 00:00;141113 00:00;2363262074;3699;;;83L50DOMN82;1,04;0,53;Driftplats (nhsp);RPM_1409131425A_113A_E_1380_798;P-Ec;;SPL_1409131425A_113A_E_1380_801;2;1983;0,32;3,0;1,9;B;;1100;1100;2,76;3,28;10300,0;;0,32;100,0;4,42;2.4;83L50DOMN82;4,42;677;spajan01;4,01;2,83;100;1,58;160514 12:44;3,28;50;3,44;;1,04;8,4;3,44;7,36;3,55;4,01;Lin;;1983;Rail Wear varningslista;3,4;-1,8;0,15;;140913 00:00;;;;31097;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1355 + 175,0 m;1355 + 787,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140913 00:00;141113 00:00;2363262075;3699;;;84L50DOMN83;7,3;7,3;Linje;RPM_1409131425A_113A_E_1380_798;P-Ec;;SPL_1409131425A_113A_E_1380_801;2;1984;5,17;2,0;9,8;B;363.0;1100;1100;4,4;4,35;627,0;;0,11;100,0;5,03;2.4;84L50DOMN83;8,83;612;spajan01;4,97;6,98;100;4,63;160514 12:44;4,4;50;4,4;;0,43;14,0;6,98;6,7;8,83;5,18;Håk - Har;;1984;Rail Wear varningslista;5,18;-2,9;5,17;;140913 00:00;;;;31158;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1332 + 279,0 m;1332 + 695,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140913 00:00;141113 00:00;2363262076;3699;;;82L50DOMN82;1,62;1,62;Linje;RPM_1409131425A_113A_E_1380_798;P-Ec;;SPL_1409131425A_113A_E_1380_801;2;1982;0,62;3,0;1,7;B;;1100;1100;3,83;3,3;-1870,0;;0,23;100,0;4,23;2.4;82L50DOMN82;5,05;416;spajan01;4,05;4,15;100;1,08;160514 12:44;3,83;50;3,42;;1,12;6,3;4,15;4,68;5,05;4,5;Stk - Lin;;1982;Rail Wear varningslista;4,5;-2,6;0,62;;140913 00:00;;;;31092;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1352 + 971,03 m;1353 + 439,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140913 00:00;141113 00:00;2363262077;3699;;;83L50DOMN83;2,79;2,79;Linje;RPM_1409131425A_113A_E_1380_798;P-Ec;;SPL_1409131425A_113A_E_1380_801;2;1983;1,7;2,0;7,5;B;;1100;1100;3,45;3,57;946,0;;0,0;100,0;4,05;2.4;83L50DOMN83;5,24;466;spajan01;4,05;4,3;100;5,8;160514 12:44;3,57;50;3,58;;0,08;12,6;4,3;9,81;5,24;4,05;Håk - Har;;1983;Rail Wear varningslista;3,99;-3,4;1,7;;140913 00:00;;;;31155;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1380 + 275,28 m;1380 + 542,54 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140913 00:00;141113 00:00;2363262078;3699;;;86L50DOMN86;0,6;0,12;Driftplats (nhsp);RPM_1409131425A_113A_E_1380_798;P-Ec;;SPL_1409131425A_113A_E_1380_801;2;1986;0,22;3,0;4,1;B;;1100;1100;2,89;2,81;-1050,0;;0,22;100,0;3,5;2.4;86L50DOMN86;3,88;267;spajan01;3,2;2,89;100;3,88;160514 12:44;2,89;50;2,92;;0,6;7,8;2,92;7,2;3,88;3,88;Lab;;1986;Rail Wear varningslista;3,88;-0,5;0,0;;140913 00:00;;;;50160;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1349 + 489,0 m;1349 + 991,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140913 00:00;141113 00:00;2363262079;3699;;;83L50DOMN83;7,95;7,95;Linje;RPM_1409131425A_113A_E_1380_798;P-Ec;;SPL_1409131425A_113A_E_1380_801;2;1983;6,92;2,0;13,8;B;327.0;1100;1100;5,16;4,04;-577,0;;0,03;100,0;4,88;2.4;83L50DOMN83;9,22;502;spajan01;4,56;8,62;100;6,88;160514 12:44;5,16;50;4,06;;0,65;17,7;8,62;9,75;9,22;5,65;Håk - Har;26.699999999999996;1983;Rail Wear varningslista;5,65;-3,5;6,92;;140913 00:00;;;;31149;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1349 + 60,0 m;1349 + 489,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140913 00:00;141113 00:00;2363262080;3699;;;83L50DOMN83;8,85;8,85;Linje;RPM_1409131425A_113A_E_1380_798;-;;SPL_1409131425A_113A_E_1380_801;2;1983;7,81;2,0;13,8;B;314.0;1100;1100;5,27;4,72;577,0;;0,07;100,0;5,39;2.4;83L50DOMN83;9,97;429;spajan01;5,38;9,17;100;5,99;160514 12:44;5,27;50;4,75;;0,18;17,1;9,17;8,25;9,97;5,68;Håk - Har;14.099999999999998;1983;Rail Wear varningslista;5,68;0,1;7,81;;140913 00:00;;;;31148;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1347 + 528,0 m;1348 + 97,1 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140913 00:00;141113 00:00;2363262081;3699;;;83L50DOMN83;2,53;2,53;Linje;RPM_1409131425A_113A_E_1380_798;P-Ec;421.0;SPL_1409131425A_113A_E_1380_801;2;1983;1,4;2,0;7,9;B;45.0;1100;1100;1,7;6,26;595,5;;0,06;100,0;7,29;2.4;83L50DOMN83;8,03;570;spajan01;7,26;2,4;100;6,5;160514 12:44;6,26;50;6,28;;1,29;11,7;6,28;9,17;8,03;7,26;Håk - Har;;1983;Rail Wear varningslista;6,77;1,2;1,4;;140913 00:00;;;;31146;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1380 + 150,15 m;1380 + 275,28 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140913 00:00;141113 00:00;2363262082;3699;;;86L50DOMN86;1,01;0,4;Driftplats (nhsp);RPM_1409131425A_113A_E_1380_798;P-Ec;11.0;SPL_1409131425A_113A_E_1380_801;2;1986;0,33;3,0;1,6;B;6.0;1100;1100;2,44;2,53;2760,0;;0,0;100,0;8,19;2.4;86L50DOMN86;8,19;125;spajan01;7,68;2,61;100;1,27;160514 12:44;2,53;50;2,53;;1,01;6,9;2,61;5,89;7,38;7,68;Lab;;1986;Rail Wear varningslista;7,32;-2,1;0,33;;140913 00:00;;;;31207;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1336 + 520,0 m;1336 + 670,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140913 00:00;141113 00:00;2363262083;3699;;;83L50DOMN82;1,49;1,49;Driftplats (nhsp);RPM_1409131425A_113A_E_1380_798;P-Ec;28.0;SPL_1409131425A_113A_E_1380_801;2;1983;0,34;3,0;1,4;B;;1100;1100;3,43;5,42;9050,0;;0,18;100,0;7,2;2.4;83L50DOMN82;7,2;150;spajan01;6,75;3,6;100;1,06;160514 12:44;5,42;50;5,51;;0,9;6,8;5,51;5,31;5,8;6,75;Lin;;1983;Rail Wear varningslista;5,54;-3,8;0,34;;140913 00:00;;;;31098;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1361 + 45,04 m;1361 + 482,48 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140913 00:00;141113 00:00;2363262084;3699;;;84L50DOMN83;1,65;1,65;Linje;RPM_1409131425A_113A_E_1380_798;P-Ec;;SPL_1409131425A_113A_E_1380_801;2;1984;1,12;2,0;7,7;B;;1100;1100;3,21;2,89;-988,0;;0,24;100,0;4,11;2.4;84L50DOMN83;4,18;437;spajan01;3,6;3,78;100;6,58;160514 12:44;3,21;50;3,01;;1,16;11,6;3,78;9,95;4,18;3,6;Har - Fjå;;1984;Rail Wear varningslista;3,54;-1,9;1,12;;140913 00:00;;;;31173;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1356 + 660,0 m;1357 + 101,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140913 00:00;141113 00:00;2363262085;3699;;;84L50DOMN83;4,66;4,66;Driftplats (nhsp);RPM_1409131425A_113A_E_1380_798;P-Ec;11.0;SPL_1409131425A_113A_E_1380_801;2;2010;3,77;2,0;16,4;B;183.0;1100;1100;5,41;4,76;581,0;;0,19;100,0;6,85;2.4;84L50DOMN83;8,48;440;spajan01;6,75;7,3;100;12,63;160514 12:44;5,41;50;4,85;;0,52;21,7;7,3;17,04;8,48;6,75;Har;325.9;2010;Rail Wear varningslista;6,66;-3,0;3,77;;140913 00:00;;;;50072;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1343 + 710,71 m;1343 + 999,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140913 00:00;141113 00:00;2363262086;3699;;;83L50DOMN82;8,15;8,15;Linje;RPM_1409131425A_113A_E_1380_798;P-Ec;;SPL_1409131425A_113A_E_1380_801;2;1983;6,98;2,0;12,3;B;199.0;1100;1100;5,52;4,47;-598,0;;0,1;100,0;4,95;2.4;83L50DOMN82;9,97;288;spajan01;4,75;9,01;100;5,32;160514 12:44;5,52;50;4,52;;0,74;15,1;9,01;6,95;9,97;6,02;Lin - Håk;;1983;Rail Wear varningslista;6,02;-1,1;6,98;;140913 00:00;;;;31117;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1318 + 984,04 m;1319 + 600,6 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140913 00:00;141113 00:00;2363262087;3699;;;82L50DOMN82;7,35;7,35;Linje;RPM_1409131425A_113A_E_1380_798;P-Ec;;SPL_1409131425A_113A_E_1380_801;2;1982;6,42;2,0;11,1;B;369.0;1100;1100;3,77;3,33;-584,0;;0,18;100,0;4,05;2.4;82L50DOMN82;7,96;620;spajan01;3,91;6,98;100;4,68;160514 12:44;3,77;50;3,42;;0,67;17,0;6,98;9,65;7,96;4,38;Gv - Stk;9.600000000000001;1982;Rail Wear varningslista;4,38;-2,5;6,42;;140913 00:00;;;;31055;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1368 + 464,0 m;1368 + 847,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140913 00:00;141113 00:00;2363262088;3699;;;84L50DOMN83;1,78;1,78;Linje;RPM_1409131425A_113A_E_1380_798;P-Ec;;SPL_1409131425A_113A_E_1380_801;2;1984;1,08;2,0;4,7;B;;1100;1100;3,92;3,22;-1272,0;;0,19;100,0;3,61;2.4;84L50DOMN83;5,12;383;spajan01;3,41;4,46;100;3,62;160514 12:44;3,92;50;3,31;;0,51;8,1;4,46;6,32;5,12;4,54;Har - Fjå;;1984;Rail Wear varningslista;4,54;-1,4;1,08;;140913 00:00;;;;31193;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1352 + 565,43 m;1352 + 936,06 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140913 00:00;141113 00:00;2363262089;3699;;;83L50DOMN83;2,62;2,62;Linje;RPM_1409131425A_113A_E_1380_798;P-Ec;;SPL_1409131425A_113A_E_1380_801;2;1983;1,96;2,0;8,8;B;;1100;1100;3,98;3,39;-890,0;;0,25;100,0;3,94;2.4;83L50DOMN83;5,51;371;spajan01;3,75;4,96;100;6,84;160514 12:44;3,98;50;3,51;;0,39;12,8;4,96;10,18;5,51;4,35;Håk - Har;;1983;Rail Wear varningslista;4,35;-2,6;1,96;;140913 00:00;;;;50060;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1405 + 622,0 m;1406 + 682,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;150728 00:00;150928 00:00;2363262091;3381;;;11L60DO11;1,22;1,22;Linje;RPM_1507280925A_113A_E_1405_814;P-Fc;;SPL_1507280925A_113A_E_1405_820;1;2011;0,39;3,0;2,5;B2.5F;;LHT;LHT;0,59;1,13;-1735,0;;0,25;19,0;2,34;2.4;11L60DO11;2,34;1060;spajan01;1,94;0,79;18;2,11;160513 23:08;1,13;60;1,26;;0,82;6,0;1,26;4,78;2,12;1,94;Rsi - Kia;;2011;Rail Wear varningslista;1,68;0,0;0,39;;150728 00:00;;;;35361;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1398 + 250,75 m;1398 + 617,38 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140506 00:00;140706 00:00;2363262093;3829;;;86L50DOMN85;3,83;3,83;Driftplats (nhsp);RPM_1405061526A_113A_E_1398_429;P-Ec;;SPL_1405061526A_113A_E_1398_413;2;1986;2,95;2,0;8,3;B;48.0;1100;1100;4,26;3,18;-964,0;;0,46;56,0;3,84;2.4;86L50DOMN85;6,67;367;spajan01;3,58;5,74;51;5,35;160514 04:02;4,26;50;3,41;;1,12;13,3;5,74;9,47;6,67;4,94;Kx;;1986;Rail Wear varningslista;4,94;0,0;2,95;;140506 00:00;;;;31230;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1379 + 838,0 m;1380 + 117,12 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140506 00:00;140706 00:00;2363262106;3829;;;85L50DOMN85;1,54;1,54;Driftplats (nhsp);RPM_1405061507A_113A_E_1379_850;P-Ec;6.0;SPL_1405061507A_113A_E_1379_826;2;1985;1,07;3,0;4,5;B;1.0;1100;1100;2,96;3,27;1430,0;;0,02;98,0;6,46;2.4;85L50DOMN85;6,46;281;spajan01;6,24;3,49;93;3,43;160514 04:01;3,27;50;3,28;;1,02;15,6;3,49;14,06;6,29;6,24;Lab;1.0;1985;Rail Wear varningslista;5,76;-0,1;1,07;;140506 00:00;;;;31206;;;;;;;;;;;;;;;;;;;;;;;;;
113A;1380 + 883,88 m;1381 + 338,66 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;140506 00:00;140706 00:00;2363262107;3829;;;85L50DOMN85;2,3;2,3;Driftplats (nhsp);RPM_1405061507A_113A_E_1379_850;P-Ec;;SPL_1405061507A_113A_E_1379_826;2;1986;1,74;3,0;6,8;B;;1100;1100;2,5;2,82;957,0;;0,13;50,0;5,12;2.4;85L50DOMN85;5,47;456;spajan01;4,95;3,37;50;5,06;160514 04:01;2,82;50;2,89;;1,02;13,2;3,37;10,9;5,47;5,01;Lab;;1986;Rail Wear varningslista;5,01;-1,5;1,74;;140506 00:00;;;;31210;;;;;;;;;;;;;;;;;;;;;;;;;
