Bandel,Startläge,Slutläge,Spårnamn,Start Date,End Date,Day Age,Radie,Medel Spårvidd Cirkulärkurva,Mätning Spårvidd
118,"1189 + 590,0 m","1189 + 929,0 m",E,110401 00:00,110601 00:00,4960,"625,0",,
118,"1222 + 236,0 m","1222 + 392,0 m",E,110401 00:00,110601 00:00,4960,"2130,0",,
118,"1203 + 956,0 m","1203 + 989,0 m",E,120814 00:00,121014 00:00,4459,"-20000,0",,
118,"1200 + 987,0 m","1201 + 143,0 m",E,110401 00:00,110601 00:00,4960,"805,0",,
118,"1224 + 480,0 m","1224 + 718,0 m",E,120814 00:00,121014 00:00,4459,"-605,0",,
118,"1176 + 397,0 m","1176 + 445,0 m",E,110401 00:00,110601 00:00,4960,"38000,0",,
118,"1177 + 226,0 m","1177 + 421,0 m",E,110401 00:00,110601 00:00,4960,"1500,0",,
118,"1198 + 683,0 m","1199 + 115,0 m",E,120814 00:00,121014 00:00,4459,"-612,0",,
118,"1225 + 571,0 m","1225 + 931,0 m",E,110401 00:00,110601 00:00,4960,"523,0",,
118,"1225 + 571,0 m","1225 + 931,0 m",E,140914 00:00,141114 00:00,3698,"523,0","20,9",SPL_1409140956A_118A_E_1311_503
118,"1200 + 987,0 m","1201 + 143,0 m",E,140914 00:00,141114 00:00,3698,"805,0","12,2",SPL_1409140956A_118A_E_1311_503
118,"1196 + 734,0 m","1196 + 970,0 m",E,140914 00:00,141114 00:00,3698,"417,0","15,4",SPL_1409140956A_118A_E_1311_503
118,"1176 + 397,0 m","1176 + 445,0 m",E,140914 00:00,141114 00:00,3698,"38000,0","2,7",SPL_1409140956A_118A_E_1311_503
118,"1217 + 914,0 m","1218 + 756,0 m",E,140914 00:00,141114 00:00,3698,"-1210,0","12,1",SPL_1409140956A_118A_E_1311_503
118,"1196 + 529,0 m","1196 + 703,0 m",E,140914 00:00,141114 00:00,3698,"-1274,0","8,6",SPL_1409140956A_118A_E_1311_503
118,"1222 + 256,0 m","1222 + 371,0 m",2,140914 00:00,141114 00:00,3698,"2500,0","3,3",SPL_1409140956A_118A_E_1311_503
118,"1182 + 684,0 m","1182 + 939,0 m",E,140914 00:00,141114 00:00,3698,"-740,0","12,5",SPL_1409140956A_118A_E_1311_503
118,"1207 + 501,0 m","1207 + 826,0 m",E,140914 00:00,141114 00:00,3698,"-1000,0","15,9",SPL_1409140956A_118A_E_1311_503
118,"1207 + 826,0 m","1208 + 111,0 m",E,140914 00:00,141114 00:00,3698,"989,0","17,3",SPL_1409140956A_118A_E_1311_503
118,"1152 + 428,0 m","1152 + 567,0 m",E,140914 00:00,141114 00:00,3698,"20000,0","1,2",SPL_1409140956A_118A_E_1311_503
118,"1209 + 594,0 m","1209 + 662,0 m",E,140914 00:00,141114 00:00,3698,"3000,0","7,0",SPL_1409140956A_118A_E_1311_503
118,"1201 + 910,0 m","1202 + 219,0 m",E,140914 00:00,141114 00:00,3698,"1000,0","6,6",SPL_1409140956A_118A_E_1311_503
118,"1186 + 629,0 m","1186 + 860,0 m",E,140914 00:00,141114 00:00,3698,"895,0","14,8",SPL_1409140956A_118A_E_1311_503
118,"1182 + 939,0 m","1183 + 181,0 m",E,140914 00:00,141114 00:00,3698,"720,0","12,8",SPL_1409140956A_118A_E_1311_503
118,"1217 + 489,0 m","1217 + 785,0 m",E,140914 00:00,141114 00:00,3698,"920,0","12,3",SPL_1409140956A_118A_E_1311_503
118,"1201 + 143,0 m","1201 + 526,0 m",E,140914 00:00,141114 00:00,3698,"-673,0","16,5",SPL_1409140956A_118A_E_1311_503
118,"1219 + 392,0 m","1219 + 622,0 m",E,140914 00:00,141114 00:00,3698,"1170,0","12,6",SPL_1409140956A_118A_E_1311_503
118,"1201 + 622,0 m","1201 + 858,0 m",E,140914 00:00,141114 00:00,3698,"-850,0","9,4",SPL_1409140956A_118A_E_1311_503
118,"1154 + 955,0 m","1155 + 270,0 m",E,140914 00:00,141114 00:00,3698,"650,0","8,5",SPL_1409140956A_118A_E_1311_503
118,"1224 + 139,0 m","1224 + 330,0 m",E,140914 00:00,141114 00:00,3698,"1123,0","11,4",SPL_1409140956A_118A_E_1311_503
118,"1219 + 880,0 m","1220 + 276,0 m",E,140914 00:00,141114 00:00,3698,"930,0","10,8",SPL_1409140956A_118A_E_1311_503
118,"1178 + 584,0 m","1179 + 143,0 m",E,140914 00:00,141114 00:00,3698,"-988,0","15,4",SPL_1409140956A_118A_E_1311_503
118,"1229 + 47,0 m","1229 + 321,0 m",E,140914 00:00,141114 00:00,3698,"-515,0","20,7",SPL_1409140956A_118A_E_1311_503
118,"1226 + 11,0 m","1226 + 256,0 m",E,140914 00:00,141114 00:00,3698,"-1031,0","10,4",SPL_1409140956A_118A_E_1311_503
118,"1214 + 905,0 m","1215 + 63,0 m",E,140914 00:00,141114 00:00,3698,"-1640,0","3,1",SPL_1409140956A_118A_E_1311_503
118,"1215 + 937,0 m","1216 + 104,0 m",E,140914 00:00,141114 00:00,3698,"1815,0","5,3",SPL_1409140956A_118A_E_1311_503
118,"1174 + 553,0 m","1174 + 859,0 m",E,140914 00:00,141114 00:00,3698,"2620,0","6,6",SPL_1409140956A_118A_E_1311_503
118,"1178 + 126,0 m","1178 + 398,0 m",E,140914 00:00,141114 00:00,3698,"590,0","12,7",SPL_1409140956A_118A_E_1311_503
118,"1197 + 78,0 m","1197 + 375,0 m",E,140914 00:00,141114 00:00,3698,"915,0","11,1",SPL_1409140956A_118A_E_1311_503
118,"1187 + 724,0 m","1187 + 922,0 m",E,140914 00:00,141114 00:00,3698,"2100,0","5,3",SPL_1409140956A_118A_E_1311_503
118,"1176 + 780,0 m","1177 + 28,0 m",E,140914 00:00,141114 00:00,3698,"965,0","16,6",SPL_1409140956A_118A_E_1311_503
118,"1160 + 175,0 m","1161 + 535,0 m",E,140914 00:00,141114 00:00,3698,"1600,0","3,6",SPL_1409140956A_118A_E_1311_503
118,"1169 + 483,0 m","1169 + 904,0 m",E,140914 00:00,141114 00:00,3698,"765,0","7,7",SPL_1409140956A_118A_E_1311_503
118,"1199 + 723,0 m","1200 + 44,0 m",E,140914 00:00,141114 00:00,3698,"535,0","18,5",SPL_1409140956A_118A_E_1311_503
118,"1209 + 74,0 m","1209 + 204,0 m",E,140914 00:00,141114 00:00,3698,"8000,0","4,3",SPL_1409140956A_118A_E_1311_503
118,"1189 + 590,0 m","1189 + 929,0 m",E,140914 00:00,141114 00:00,3698,"625,0","15,7",SPL_1409140956A_118A_E_1311_503
118,"1216 + 579,0 m","1216 + 813,0 m",E,140914 00:00,141114 00:00,3698,"950,0","9,7",SPL_1409140956A_118A_E_1311_503
118,"1153 + 7,0 m","1153 + 362,0 m",E,140914 00:00,141114 00:00,3698,"850,0","7,4",SPL_1409140956A_118A_E_1311_503
118,"1223 + 646,0 m","1223 + 910,0 m",E,140914 00:00,141114 00:00,3698,"766,0","11,5",SPL_1409140956A_118A_E_1311_503
118,"1163 + 916,0 m","1164 + 148,0 m",E,140914 00:00,141114 00:00,3698,"1150,0","13,0",SPL_1409140956A_118A_E_1311_503
118,"1230 + 970,0 m","1230 + 991,0 m",2,140914 00:00,141114 00:00,3698,"5000,0","-0,5",SPL_1409140956A_118A_E_1311_503
118,"1203 + 565,0 m","1203 + 605,0 m",2,140914 00:00,141114 00:00,3698,"2900,0","-1,5",SPL_1409140956A_118A_E_1311_503
118,"1185 + 250,0 m","1185 + 653,0 m",E,140914 00:00,141114 00:00,3698,"393,0","16,2",SPL_1409140956A_118A_E_1311_503
118,"1192 + 983,0 m","1193 + 642,0 m",E,140914 00:00,141114 00:00,3698,"1775,0","7,1",SPL_1409140956A_118A_E_1311_503
118,"1177 + 226,0 m","1177 + 421,0 m",E,140914 00:00,141114 00:00,3698,"1500,0","11,6",SPL_1409140956A_118A_E_1311_503
118,"1222 + 960,0 m","1222 + 991,0 m",E,160809 09:01,161009 09:01,3003,"-99000,0","4,6",SPL_1608090901A_118A_E_1150_890
118,"1203 + 307,0 m","1203 + 520,0 m",E,160809 09:01,161009 09:01,3003,"-917,0","7,2",SPL_1608090901A_118A_E_1150_890
118,"1161 + 754,0 m","1162 + 361,0 m",E,160809 09:01,161009 09:01,3003,"-1600,0","3,6",SPL_1608090901A_118A_E_1150_890
118,"1230 + 221,0 m","1230 + 429,0 m",E,160809 09:01,161009 09:01,3003,"-455,0","17,4",SPL_1608090901A_118A_E_1150_890
118,"1194 + 895,0 m","1195 + 295,0 m",E,110415 00:00,110615 00:00,4946,"760,0",,
118,"1193 + 778,0 m","1193 + 986,0 m",3,110415 00:00,110615 00:00,4946,"-840,0",,
118,"1193 + 778,0 m","1193 + 986,0 m",3,110415 00:00,110615 00:00,4946,"-305,0",,
118,"1176 + 397,0 m","1176 + 445,0 m",E,110415 00:00,110615 00:00,4946,"38000,0",,
118,"1176 + 780,0 m","1177 + 28,0 m",E,110415 00:00,110615 00:00,4946,"965,0",,
118,"1177 + 226,0 m","1177 + 421,0 m",E,110415 00:00,110615 00:00,4946,"1500,0",,
118,"1199 + 157,0 m","1199 + 494,0 m",E,160809 09:01,161009 09:01,3003,"-555,0","12,1",SPL_1608090901A_118A_E_1150_890
118,"1224 + 480,0 m","1224 + 718,0 m",E,120429 00:00,120629 00:00,4566,"-605,0",,
118,"1186 + 860,0 m","1187 + 198,0 m",E,120429 00:00,120629 00:00,4566,"-960,0",,
118,"1202 + 219,0 m","1202 + 530,0 m",E,120429 00:00,120629 00:00,4566,"-960,0",,
118,"1192 + 983,0 m","1193 + 642,0 m",E,110415 00:00,110615 00:00,4946,"1775,0",,
118,"1183 + 930,0 m","1183 + 969,0 m",2,120429 00:00,120629 00:00,4566,"-25000,0",,
118,"1193 + 778,0 m","1193 + 959,0 m",3,110415 00:00,110615 00:00,4946,"300,0",,
118,"1193 + 778,0 m","1193 + 986,0 m",3,110415 00:00,110615 00:00,4946,"-1000,0",,
118,"1206 + 417,0 m","1206 + 692,0 m",E,120429 00:00,120629 00:00,4566,"-901,0",,
118,"1198 + 683,0 m","1199 + 115,0 m",E,120429 00:00,120629 00:00,4566,"-612,0",,
118,"1214 + 477,0 m","1214 + 749,0 m",E,120429 00:00,120629 00:00,4566,"-1085,0",,
118,"1205 + 752,0 m","1206 + 120,0 m",E,120429 00:00,120629 00:00,4566,"-845,0",,
118,"1217 + 260,0 m","1217 + 489,0 m",E,120429 00:00,120629 00:00,4566,"-1330,0",,
118,"1190 + 461,0 m","1190 + 819,0 m",E,120429 00:00,120629 00:00,4566,"-1010,0",,
118,"1211 + 477,0 m","1211 + 676,0 m",E,120429 00:00,120629 00:00,4566,"-1410,0",,
118,"1184 + 662,0 m","1184 + 930,0 m",E,120429 00:00,120629 00:00,4566,"-460,0",,
118,"1195 + 767,0 m","1196 + 293,0 m",E,120429 00:00,120629 00:00,4566,"-400,0",,
118,"1185 + 653,0 m","1185 + 860,0 m",E,120429 00:00,120629 00:00,4566,"-590,0",,
118,"1192 + 348,0 m","1192 + 515,0 m",E,120429 00:00,120629 00:00,4566,"-4000,0",,
118,"1220 + 401,0 m","1220 + 809,0 m",E,120429 00:00,120629 00:00,4566,"-484,0",,
118,"1178 + 584,0 m","1179 + 143,0 m",E,120429 00:00,120629 00:00,4566,"-988,0",,
118,"1229 + 47,0 m","1229 + 321,0 m",E,120429 00:00,120629 00:00,4566,"-515,0",,
118,"1226 + 11,0 m","1226 + 256,0 m",E,120429 00:00,120629 00:00,4566,"-1031,0",,
118,"1214 + 905,0 m","1215 + 63,0 m",E,120429 00:00,120629 00:00,4566,"-1640,0",,
118,"1212 + 928,0 m","1213 + 77,0 m",E,120429 00:00,120629 00:00,4566,"-3520,0",,
118,"1152 + 428,0 m","1152 + 567,0 m",E,140506 00:00,140706 00:00,3829,"20000,0","1,6",SPL_1405061005A_118A_E_1152_435
118,"1166 + 421,0 m","1166 + 843,0 m",E,160809 09:01,161009 09:01,3003,"-900,0","4,7",SPL_1608090901A_118A_E_1150_890
118,"1153 + 497,0 m","1153 + 523,0 m",2,140506 00:00,140706 00:00,3829,"760,0","3,4",SPL_1405061005A_118A_E_1152_435
118,"1217 + 914,0 m","1218 + 756,0 m",E,160809 09:01,161009 09:01,3003,"-1210,0","11,2",SPL_1608090901A_118A_E_1150_890
118,"1191 + 556,0 m","1191 + 825,0 m",E,160809 09:01,161009 09:01,3003,"-450,0","18,0",SPL_1608090901A_118A_E_1150_890
118,"1152 + 600,2 m","1152 + 626,0 m",2,160921 00:00,161121 00:00,2960,"760,0","2,9",SPL_1609211132A_118A_E_1153_978
118,"1165 + 476,0 m","1165 + 807,0 m",E,160809 09:01,161009 09:01,3003,"-900,0","7,3",SPL_1608090901A_118A_E_1150_890
118,"1151 + 766,0 m","1152 + 70,0 m",E,160809 09:01,161009 09:01,3003,"-1750,0","5,1",SPL_1608090901A_118A_E_1150_890
118,"1153 + 862,0 m","1154 + 242,0 m",E,160921 00:00,161121 00:00,2960,"-925,0","0,0",SPL_1609211132A_118A_E_1153_978
118,"1196 + 529,0 m","1196 + 703,0 m",E,160809 09:01,161009 09:01,3003,"-1274,0","6,3",SPL_1608090901A_118A_E_1150_890
118,"1202 + 753,0 m","1203 + 205,0 m",E,160809 09:01,161009 09:01,3003,"483,0","9,7",SPL_1608090901A_118A_E_1150_890
118,"1153 + 497,0 m","1153 + 523,0 m",2,160921 00:00,161121 00:00,2960,"760,0","3,2",SPL_1609211132A_118A_E_1153_978
118,"1182 + 684,0 m","1182 + 939,0 m",E,160809 09:01,161009 09:01,3003,"-740,0","8,5",SPL_1608090901A_118A_E_1150_890
118,"1153 + 23,0 m","1153 + 371,0 m",2,160921 00:00,161121 00:00,2960,"845,0","-0,1",SPL_1609211132A_118A_E_1153_978
118,"1186 + 629,0 m","1186 + 860,0 m",E,160809 09:01,161009 09:01,3003,"895,0","8,9",SPL_1608090901A_118A_E_1150_890
118,"1229 + 910,0 m","1230 + 112,0 m",E,160809 09:01,161009 09:01,3003,"469,0","19,3",SPL_1608090901A_118A_E_1150_890
118,"1209 + 662,0 m","1209 + 874,0 m",E,160809 09:01,161009 09:01,3003,"1040,0","13,2",SPL_1608090901A_118A_E_1150_890
118,"1207 + 501,0 m","1207 + 826,0 m",E,160809 09:01,161009 09:01,3003,"-1000,0","6,5",SPL_1608090901A_118A_E_1150_890
118,"1219 + 392,0 m","1219 + 622,0 m",E,160809 09:01,161009 09:01,3003,"1170,0","12,6",SPL_1608090901A_118A_E_1150_890
118,"1152 + 645,0 m","1152 + 694,0 m",2,160921 00:00,161121 00:00,2960,"-760,0","1,9",SPL_1609211132A_118A_E_1153_978
118,"1153 + 429,0 m","1153 + 479,0 m",2,160921 00:00,161121 00:00,2960,"-760,0","3,3",SPL_1609211132A_118A_E_1153_978
118,"1214 + 477,0 m","1214 + 749,0 m",E,160809 09:01,161009 09:01,3003,"-1085,0","10,0",SPL_1608090901A_118A_E_1150_890
118,"1229 + 321,0 m","1229 + 751,0 m",E,160809 09:01,161009 09:01,3003,"500,0","8,4",SPL_1608090901A_118A_E_1150_890
118,"1231 + 540,0 m","1231 + 950,0 m",E,160809 09:01,161009 09:01,3003,"959,0","6,8",SPL_1608090901A_118A_E_1150_890
118,"1194 + 895,0 m","1195 + 295,0 m",E,160809 09:01,161009 09:01,3003,"760,0","11,5",SPL_1608090901A_118A_E_1150_890
118,"1209 + 408,0 m","1209 + 594,0 m",E,160809 09:01,161009 09:01,3003,"1080,0","11,3",SPL_1608090901A_118A_E_1150_890
118,"1152 + 428,0 m","1152 + 567,0 m",E,160921 00:00,161121 00:00,2960,"20000,0","2,0",SPL_1609211132A_118A_E_1153_978
118,"1203 + 956,0 m","1203 + 989,0 m",E,160809 09:01,161009 09:01,3003,"-20000,0","5,4",SPL_1608090901A_118A_E_1150_890
118,"1224 + 480,0 m","1224 + 718,0 m",E,160809 09:01,161009 09:01,3003,"-605,0","11,4",SPL_1608090901A_118A_E_1150_890
118,"1227 + 131,0 m","1227 + 470,0 m",E,160809 09:01,161009 09:01,3003,"967,0","11,8",SPL_1608090901A_118A_E_1150_890
118,"1213 + 619,0 m","1213 + 814,0 m",E,160809 09:01,161009 09:01,3003,"-1230,0","11,3",SPL_1608090901A_118A_E_1150_890
118,"1202 + 219,0 m","1202 + 530,0 m",E,160809 09:01,161009 09:01,3003,"-960,0","13,7",SPL_1608090901A_118A_E_1150_890
118,"1186 + 860,0 m","1187 + 198,0 m",E,160809 09:01,161009 09:01,3003,"-960,0","8,5",SPL_1608090901A_118A_E_1150_890
118,"1181 + 865,0 m","1182 + 321,0 m",E,160809 09:01,161009 09:01,3003,"-1400,0","11,7",SPL_1608090901A_118A_E_1150_890
118,"1161 + 768,0 m","1162 + 92,0 m",2,140506 00:00,140706 00:00,3829,"-1000,0","6,1",SPL_1405061010A_118A_E_1161_395
118,"1201 + 910,0 m","1202 + 219,0 m",E,160809 09:01,161009 09:01,3003,"1000,0","6,2",SPL_1608090901A_118A_E_1150_890
118,"1207 + 826,0 m","1208 + 111,0 m",E,160809 09:01,161009 09:01,3003,"989,0","6,0",SPL_1608090901A_118A_E_1150_890
118,"1160 + 175,0 m","1161 + 535,0 m",E,160809 09:01,161009 09:01,3003,"1600,0","3,6",SPL_1608090901A_118A_E_1150_890
118,"1230 + 956,0 m","1230 + 992,0 m",3,160811 00:00,161011 00:00,3001,"-325,0","3,6",SPL_1608111159A_118A_E_1231_987
118,"1176 + 780,0 m","1177 + 28,0 m",E,160809 09:01,161009 09:01,3003,"965,0","10,9",SPL_1608090901A_118A_E_1150_890
118,"1192 + 983,0 m","1193 + 642,0 m",E,140506 00:00,140706 00:00,3829,"1775,0","7,6",SPL_1405061037A_118A_E_1193_471
118,"1193 + 778,0 m","1193 + 986,0 m",3,140506 00:00,140706 00:00,3829,"-1000,0","-2,7",SPL_1405061037A_118A_E_1193_471
118,"1154 + 955,0 m","1155 + 270,0 m",E,160809 09:01,161009 09:01,3003,"650,0","8,0",SPL_1608090901A_118A_E_1150_890
118,"1184 + 485,0 m","1184 + 518,0 m",2,140506 00:00,140706 00:00,3829,"-300,0","11,5",SPL_1405061030A_118A_E_1183_459
118,"1209 + 594,0 m","1209 + 662,0 m",E,160809 09:01,161009 09:01,3003,"3000,0","5,6",SPL_1608090901A_118A_E_1150_890
118,"1176 + 397,0 m","1176 + 445,0 m",E,140506 00:00,140706 00:00,3829,"38000,0","1,5",SPL_1405061018A_118A_E_1175_255
118,"1219 + 880,0 m","1220 + 276,0 m",E,160809 09:01,161009 09:01,3003,"930,0","11,1",SPL_1608090901A_118A_E_1150_890
118,"1160 + 175,0 m","1161 + 535,0 m",E,140506 00:00,140706 00:00,3829,"1600,0","2,6",SPL_1404100840A_118A_E_1150_890
118,"1224 + 139,0 m","1224 + 330,0 m",E,160809 09:01,161009 09:01,3003,"1123,0","8,6",SPL_1608090901A_118A_E_1150_890
118,"1162 + 92,0 m","1162 + 357,0 m",2,140506 00:00,140706 00:00,3829,"-2200,0","2,8",SPL_1405061010A_118A_E_1161_395
118,"1163 + 52,0 m","1163 + 103,0 m",2,140506 00:00,140706 00:00,3829,"-760,0","6,8",SPL_1405061010A_118A_E_1161_395
118,"1163 + 123,0 m","1163 + 149,0 m",2,140506 00:00,140706 00:00,3829,"760,0","4,5",SPL_1405061010A_118A_E_1161_395
118,"1215 + 236,0 m","1215 + 371,0 m",E,160809 09:01,161009 09:01,3003,"1305,0","3,8",SPL_1608090901A_118A_E_1150_890
118,"1152 + 645,0 m","1152 + 694,0 m",2,140506 00:00,140706 00:00,3829,"-760,0","2,9",SPL_1405061005A_118A_E_1152_435
118,"1205 + 752,0 m","1206 + 120,0 m",E,160809 09:01,161009 09:01,3003,"-845,0","8,8",SPL_1608090901A_118A_E_1150_890
118,"1184 + 662,0 m","1184 + 930,0 m",E,160809 09:01,161009 09:01,3003,"-460,0","15,7",SPL_1608090901A_118A_E_1150_890
118,"1153 + 23,0 m","1153 + 371,0 m",2,140506 00:00,140706 00:00,3829,"845,0","-0,4",SPL_1405061005A_118A_E_1152_435
118,"1222 + 959,0 m","1222 + 991,0 m",1,160921 00:00,161121 00:00,2960,"-99010,0","2,1",SPL_1609210832A_118A_E_1221_799
118,"1152 + 600,2 m","1152 + 626,0 m",2,140506 00:00,140706 00:00,3829,"760,0","4,0",SPL_1405061005A_118A_E_1152_435
118,"1192 + 348,0 m","1192 + 515,0 m",E,160809 09:01,161009 09:01,3003,"-4000,0","0,7",SPL_1608090901A_118A_E_1150_890
118,"1222 + 250,0 m","1222 + 291,0 m",1,160921 00:00,161121 00:00,2960,"-760,0","3,6",SPL_1609210832A_118A_E_1221_799
118,"1153 + 429,0 m","1153 + 479,0 m",2,140506 00:00,140706 00:00,3829,"-760,0","3,8",SPL_1405061005A_118A_E_1152_435
118,"1212 + 928,0 m","1213 + 77,0 m",E,160809 09:01,161009 09:01,3003,"-3520,0","4,0",SPL_1608090901A_118A_E_1150_890
118,"1217 + 260,0 m","1217 + 489,0 m",E,160809 09:01,161009 09:01,3003,"-1330,0","7,9",SPL_1608090901A_118A_E_1150_890
118,"1211 + 477,0 m","1211 + 676,0 m",E,160809 09:01,161009 09:01,3003,"-1410,0","9,5",SPL_1608090901A_118A_E_1150_890
118,"1153 + 862,0 m","1154 + 242,0 m",E,160809 09:01,161009 09:01,3003,"-925,0","4,5",SPL_1608090901A_118A_E_1150_890
118,"1222 + 250,0 m","1222 + 291,0 m",1,140506 00:00,140706 00:00,3829,"-760,0","3,5",SPL_1405061124A_118A_E_1221_954
118,"1197 + 78,0 m","1197 + 375,0 m",E,160809 09:01,161009 09:01,3003,"915,0","10,0",SPL_1608090901A_118A_E_1150_890
118,"1222 + 321,0 m","1222 + 371,0 m",1,140506 00:00,140706 00:00,3829,"1500,0","3,3",SPL_1405061124A_118A_E_1221_954
118,"1152 + 428,0 m","1152 + 567,0 m",E,160809 09:01,161009 09:01,3003,"20000,0","1,3",SPL_1608090901A_118A_E_1150_890
118,"1178 + 126,0 m","1178 + 398,0 m",E,160809 09:01,161009 09:01,3003,"590,0","12,0",SPL_1608090901A_118A_E_1150_890
118,"1214 + 17,0 m","1214 + 206,0 m",E,160809 09:01,161009 09:01,3003,"1100,0","7,2",SPL_1608090901A_118A_E_1150_890
118,"1163 + 52,0 m","1163 + 103,0 m",2,160921 00:00,161121 00:00,2960,"-760,0","6,6",SPL_1609210800A_118A_E_1161_489
118,"1230 + 889,0 m","1230 + 905,0 m",2,140506 00:00,140706 00:00,3829,"300,0","2,1",SPL_1405061131A_118A_E_1230_727
118,"1223 + 21,0 m","1223 + 71,0 m",1,140506 00:00,140706 00:00,3829,"-760,0","4,0",SPL_1405061124A_118A_E_1221_954
118,"1187 + 724,0 m","1187 + 922,0 m",E,160809 09:01,161009 09:01,3003,"2100,0","5,6",SPL_1608090901A_118A_E_1150_890
118,"1160 + 175,0 m","1161 + 535,0 m",E,160921 00:00,161121 00:00,2960,"1600,0","3,6",SPL_1608090901A_118A_E_1150_890
118,"1222 + 959,0 m","1222 + 991,0 m",1,140506 00:00,140706 00:00,3829,"-99010,0","1,8",SPL_1405061124A_118A_E_1221_954
118,"1193 + 778,0 m","1193 + 986,0 m",3,140506 00:00,140706 00:00,3829,"-840,0","1,8",SPL_1405061037A_118A_E_1193_471
118,"1193 + 778,0 m","1193 + 986,0 m",3,140506 00:00,140706 00:00,3829,"-305,0","4,9",SPL_1405061037A_118A_E_1193_471
118,"1215 + 937,0 m","1216 + 104,0 m",E,160809 09:01,161009 09:01,3003,"1815,0","6,8",SPL_1608090901A_118A_E_1150_890
118,"1222 + 321,0 m","1222 + 371,0 m",1,160921 00:00,161121 00:00,2960,"1500,0","3,4",SPL_1609210832A_118A_E_1221_799
118,"1223 + 21,0 m","1223 + 71,0 m",1,160921 00:00,161121 00:00,2960,"-760,0","4,1",SPL_1609210832A_118A_E_1221_799
118,"1230 + 956,0 m","1230 + 992,0 m",3,140506 00:00,140706 00:00,3829,"-325,0","4,3",SPL_1405061131A_118A_E_1230_727
118,"1222 + 236,0 m","1222 + 392,0 m",E,160809 09:01,161009 09:01,3003,"2130,0","5,6",SPL_1608090901A_118A_E_1150_890
118,"1163 + 123,0 m","1163 + 149,0 m",2,160921 00:00,161121 00:00,2960,"760,0","3,9",SPL_1609210800A_118A_E_1161_489
118,"1174 + 553,0 m","1174 + 859,0 m",E,160809 09:01,161009 09:01,3003,"2620,0","6,1",SPL_1608090901A_118A_E_1150_890
118,"1161 + 768,0 m","1162 + 92,0 m",2,160921 00:00,161121 00:00,2960,"-1000,0","5,9",SPL_1609210800A_118A_E_1161_489
118,"1193 + 778,0 m","1193 + 959,0 m",3,140506 00:00,140706 00:00,3829,"300,0","3,6",SPL_1405061037A_118A_E_1193_471
118,"1183 + 930,0 m","1183 + 969,0 m",2,140506 00:00,140706 00:00,3829,"-25000,0","-0,1",SPL_1405061030A_118A_E_1183_459
118,"1177 + 226,0 m","1177 + 421,0 m",E,160809 09:01,161009 09:01,3003,"1500,0","10,6",SPL_1608090901A_118A_E_1150_890
118,"1193 + 812,0 m","1194 + 20,0 m",2,160809 09:01,161009 09:01,3003,"-840,0","5,3",SPL_1608090901A_118A_E_1150_890
118,"1201 + 143,0 m","1201 + 526,0 m",E,160809 09:01,161009 09:01,3003,"-673,0","14,8",SPL_1608090901A_118A_E_1150_890
118,"1150 + 890,0 m","1150 + 998,0 m",E,160809 09:01,161009 09:01,3003,"-840,0","5,7",SPL_1608090901A_118A_E_1150_890
118,"1183 + 714,0 m","1183 + 747,0 m",2,140506 00:00,140706 00:00,3829,"-300,0","11,8",SPL_1405061030A_118A_E_1183_459
118,"1214 + 905,0 m","1215 + 63,0 m",E,140506 00:00,140706 00:00,3829,"-1640,0","5,3",SPL_1405061114A_118A_E_1214_867
118,"1209 + 74,0 m","1209 + 204,0 m",E,160809 09:01,161009 09:01,3003,"8000,0","3,8",SPL_1608090901A_118A_E_1150_890
118,"1189 + 590,0 m","1189 + 929,0 m",E,160809 09:01,161009 09:01,3003,"625,0","14,8",SPL_1608090901A_118A_E_1150_890
118,"1202 + 753,0 m","1203 + 205,0 m",E,160811 00:00,161011 00:00,3001,"483,0","4,4",SPL_1608111254A_118A_E_1204_673
118,"1203 + 565,0 m","1203 + 605,0 m",2,110415 00:00,110615 00:00,4946,"2900,0",,
118,"1153 + 7,0 m","1153 + 362,0 m",E,160809 09:01,161009 09:01,3003,"850,0","3,3",SPL_1608090901A_118A_E_1150_890
118,"1203 + 306,0 m","1203 + 478,0 m",2,110415 00:00,110615 00:00,4946,"-760,0",,
118,"1204 + 292,0 m","1204 + 317,0 m",2,110415 00:00,110615 00:00,4946,"760,0",,
118,"1192 + 633,0 m","1192 + 815,0 m",E,160809 09:01,161009 09:01,3003,"1620,0","6,9",SPL_1608090901A_118A_E_1150_890
118,"1226 + 659,0 m","1226 + 996,0 m",E,160809 09:01,161009 09:01,3003,"620,0","13,2",SPL_1608090901A_118A_E_1150_890
118,"1227 + 730,0 m","1228 + 185,0 m",E,160809 09:01,161009 09:01,3003,"-585,0","5,1",SPL_1608090901A_118A_E_1150_890
118,"1199 + 115,0 m","1199 + 157,0 m",E,160809 09:01,161009 09:01,3003,"-682,0","10,5",SPL_1608090901A_118A_E_1150_890
118,"1190 + 819,0 m","1191 + 133,0 m",E,160809 09:01,161009 09:01,3003,"-810,0","14,6",SPL_1608090901A_118A_E_1150_890
118,"1231 + 540,0 m","1231 + 950,0 m",E,140506 00:00,140706 00:00,3829,"959,0","10,8",SPL_1405061131A_118A_E_1230_727
118,"1158 + 184,0 m","1160 + 135,0 m",E,160809 09:01,161009 09:01,3003,"-1600,0","3,7",SPL_1608090901A_118A_E_1150_890
